suicide-class,TTR (typ/tok ratio),typ/time,tok/time,1P/typ,1P/tok,1P/time,1PS/typ,1PS/tok,1PS/time,(1PS+.01)/(1PP+.01),2-3P/typ,2-3P/tok,2-3P/time,1P to 2-3P:(1P+.01)/(2-3P+.01),LN(1P to 2-3P): ln[(1P+.01)/(2-3P+.01)],1PS to 2-3P:(1PS+.01)/(2-3P+.01),LN(1PS to 2-3P): ln[(1PS+.01)/(2-3P+.01)],1PS to All Other Pronouns:(1PS+.01)/(2-3P+1PP+.01),LN(1PS to All Other Pronouns): LN[(1PS+.01)/(2-3P+1PP+.01)],passive/tok,passive/typ,passive/time,(“I” + mental-verb)/tok,(“I” + mental-verb)/typ,(“I” + mental-verb)/time,neg/tok,neg/typ,neg/time,neut/tok,neut/typ,neut/time,pos/tok,pos/typ,pos/time,(neg+.01)/(pos+.01),ln[(neg+.01)/(pos+.01)],neg/polar,pos/polar,sensual/tok,sensual/typ,sensual/time,(sensual+.01)/(pos+.01),ln[(sensual+.01)/(pos+.01)],(sensual+.01)/(neg+.01),ln[(sensual+.01)/(neg+.01)],actionVerb/tok,actionVerb/typ,actionVerb/time,concreteNoun/tok,concreteNoun/typ,concreteNoun/time,death/tok,death/typ,death/time,drug/tok,drug/typ,drug/time,love/tok,love/typ,love/time,depression/tok,depression/typ,depression/time,total polar value,average polar value,diff between sums across all n-grams,% suicide 1-grams,% suicide 2-grams,% suicide 3-grams,% suicide 4-grams,% suicide 5-grams,% suicide 6-grams,% non-suicide 1-grams,% non-suicide 2-grams,% non-suicide 3-grams,% non-suicide 4-grams,% non-suicide 5-grams,% non-suicide 6-grams,diff for 1-gram %s,diff for 2-gram %s,diff for 3-gram %s,diff for 4-gram %s,diff for 5-gram %s,diff for 6-gram %s,average for all suicide n-gram %s,average for all non-suicide n-gram %s,diff between n-gram % averages,verb/token,adj/token,noun/token,pronoun/token,adv/token,adv_particle/token,conj_coord/token,prep_or_conj_subord/token,numeral/token,det/token,there_existential/token,verb/(adj+.01),verb/(adv+.01),verb/(noun+.01),verb/(pronoun+.01),adj/(noun+.01),adj/(pronoun+.01),adj/(adv+.01),noun/(pronoun+.01),noun/(adv+.01),adv/(pronoun+.01),conj_coord/(prep_or_conj_subord+.01)
suicide,0.585492228,0.5707070707,0.9747474747,0.1150442478,0.067357513,0.0656565657,0.1061946903,0.0621761658,0.0606060606,11.8910891089,0.1061946903,0.0621761658,0.0606060606,1.0832639467,0.0799786564,1,0,0.9231360492,-0.0799786564,0.0051813472,0.0088495575,0.0050505051,0,0,0,0.0829015544,0.1415929204,0.0808080808,0.0310880829,0.0530973451,0.0303030303,0.0569948187,0.0973451327,0.0555555556,1.4541326067,0.3744095763,0.5925925926,0.4074074074,0.0155440415,0.0265486726,0.0151515152,0.2733878292,-1.296863872,0.1880074953,-1.6712734482,0,0,0,0.1243523316,0.2123893805,0.1212121212,0.0155440415,0.0265486726,0.0151515152,0.0362694301,0.0619469027,0.0353535354,0.0518134715,0.0884955752,0.0505050505,0.0569948187,0.0973451327,0.0555555556,-9,-0.75,-0.1449175553,0.018018018,0.0324324324,0,0.0049261084,0,0,0.0810810811,0.0540540541,0.0454545455,0.0197044335,0,0,-0.0630630631,-0.0216216216,-0.0454545455,-0.0147783251,0,0,0.0092294265,0.0333823523,-0.0241529259,0.2311320755,0.0330188679,0.1367924528,0.1179245283,0.0613207547,0.0330188679,0.0330188679,0.1320754717,0.0235849057,0.070754717,0,6.9900142653,3.7663335896,1.6890727335,1.9592163135,0.2412961048,0.2798880448,0.5380476557,1.1595361855,2.2290545734,0.5197920832,0.2499107462
suicide,0.5248618785,0.6834532374,1.3021582734,0.1263157895,0.0662983425,0.0863309353,0.1157894737,0.0607734807,0.0791366906,10.900990099,0.1157894737,0.0607734807,0.0791366906,1.0908265213,0.0869356854,1,0,0.9167360533,-0.0869356854,0.0110497238,0.0210526316,0.0143884892,0.0110497238,0.0210526316,0.0143884892,0.0773480663,0.1473684211,0.1007194245,0.0386740331,0.0736842105,0.0503597122,0.0773480663,0.1473684211,0.1007194245,1,0,0.5,0.5,0.044198895,0.0842105263,0.0575539568,0.5717344754,-0.5590805993,0.5717344754,-0.5590805993,0,0,0,0.138121547,0.2631578947,0.1798561151,0.044198895,0.0842105263,0.0575539568,0.0055248619,0.0105263158,0.0071942446,0.0552486188,0.1052631579,0.071942446,0.0607734807,0.1157894737,0.0791366906,-3,-0.2,-0.0562770563,0.0543478261,0.0519480519,0.0060606061,0,0,0,0.0543478261,0.0779220779,0.0363636364,0,0,0,0,-0.025974026,-0.0303030303,0,0,0,0.0187260807,0.0281055901,-0.0093795094,0.2244897959,0.0306122449,0.1428571429,0.1326530612,0.0612244898,0.0204081633,0.0612244898,0.1224489796,0,0.0969387755,0,7.3211314476,3.6636136553,1.5708675473,1.691657055,0.214209211,0.2306805075,0.4995836803,1.076509035,2.3313905079,0.461361015,0.4997917534
suicide,0.4933920705,0.4375,0.88671875,0.1071428571,0.0528634361,0.046875,0.1071428571,0.0528634361,0.046875,1201,0.1696428571,0.0837004405,0.07421875,0.6317727512,-0.4592255204,0.6317727512,-0.4592255204,0.6317727512,-0.4592255204,0,0,0,0.0088105727,0.0178571429,0.0078125,0.0748898678,0.1517857143,0.06640625,0.0440528634,0.0892857143,0.0390625,0.0616740088,0.125,0.0546875,1.2141327623,0.1940300461,0.5483870968,0.4516129032,0.0264317181,0.0535714286,0.0234375,0.4289793005,-0.8463466118,0.3533215755,-1.0403766579,0,0,0,0.1806167401,0.3660714286,0.16015625,0.0220264317,0.0446428571,0.01953125,0.0220264317,0.0446428571,0.01953125,0.0528634361,0.1071428571,0.046875,0.0308370044,0.0625,0.02734375,-6,-0.4615384615,-0.1595924509,0.0471698113,0.0210526316,0.0195121951,0.0047169811,0,0,0.1226415094,0.0473684211,0.0585365854,0.0188679245,0.0046296296,0,-0.0754716981,-0.0263157895,-0.0390243902,-0.0141509434,-0.0046296296,0,0.0154086032,0.042007345,-0.0265987418,0.1698113208,0.0339622642,0.2075471698,0.1245283019,0.041509434,0.0037735849,0.0188679245,0.0943396226,0.0075471698,0.0981132075,0,4.9944506104,4.0871934605,0.8180330849,1.3632232657,0.163606617,0.2726446531,0.8174386921,1.6661617692,4.9954586739,0.3332323538,0.199920032
suicide,0.5299145299,0.2296296296,0.4333333333,0.1935483871,0.1025641026,0.0444444444,0.1935483871,0.1025641026,0.0444444444,1201,0.1612903226,0.0854700855,0.037037037,1.1998001998,0.1821550428,1.1998001998,0.1821550428,1.1998001998,0.1821550428,0,0,0,0,0,0,0.1111111111,0.2096774194,0.0481481481,0.0598290598,0.1129032258,0.0259259259,0.0854700855,0.1612903226,0.037037037,1.2997002997,0.2621336992,0.5652173913,0.4347826087,0.0256410256,0.0483870968,0.0111111111,0.3006993007,-1.2016445146,0.2313604919,-1.4637782138,0,0,0,0.1452991453,0.2741935484,0.062962963,0.0427350427,0.0806451613,0.0185185185,0.0170940171,0.0322580645,0.0074074074,0.0598290598,0.1129032258,0.0259259259,0.0598290598,0.1129032258,0.0259259259,-15,-0.9375,-0.1136226567,0,0.0425531915,0.0396039604,0.0291262136,0.0096153846,0,0.0819672131,0.0638297872,0.0693069307,0.0194174757,0,0,-0.0819672131,-0.0212765957,-0.0297029703,0.0097087379,0.0096153846,0,0.0201497917,0.0390869011,-0.0189371094,0.2388059701,0.0298507463,0.1641791045,0.1865671642,0.0746268657,0,0.0298507463,0.0597014925,0,0.0298507463,0,7.9800498753,3.1968031968,1.4538845979,1.2794882047,0.1817355747,0.1599360256,0.3996003996,0.8796481407,2.1978021978,0.399840064,0.4993757803
suicide,0.7102803738,0.4578313253,0.6445783133,0.0394736842,0.0280373832,0.0180722892,0.0394736842,0.0280373832,0.0180722892,301,0.1447368421,0.1028037383,0.0662650602,0.2733878292,-1.296863872,0.2733878292,-1.296863872,0.2733878292,-1.296863872,0,0,0,0,0,0,0.1401869159,0.1973684211,0.0903614458,0.1121495327,0.1578947368,0.0722891566,0.0934579439,0.1315789474,0.0602409639,1.4995004995,0.4051320523,0.6,0.4,0.0186915888,0.0263157895,0.0120481928,0.2007992008,-1.6054498713,0.1339107262,-2.0105819236,0,0,0,0.0747663551,0.1052631579,0.0481927711,0.0280373832,0.0394736842,0.0180722892,0.0280373832,0.0394736842,0.0180722892,0.0934579439,0.1315789474,0.0602409639,0.0654205607,0.0921052632,0.0421686747,-10,-2,-0.0125650495,0.0405405405,0.0446428571,0.0173913043,0,0,0,0,0.0803571429,0.0347826087,0,0,0,0.0405405405,-0.0357142857,-0.0173913043,0,0,0,0.0170957837,0.0191899586,-0.0020941749,0.125,0.0625,0.234375,0.1171875,0.046875,0.0078125,0.015625,0.0859375,0,0.0859375,0,1.9975031211,2.6622296173,0.5331556148,1.0659560293,0.2665778074,0.5329780147,1.3311148087,1.998667555,4.9916805325,0.399733511,0.1816530427
suicide,0.4642857143,0.3494623656,0.752688172,0.0923076923,0.0428571429,0.0322580645,0.0923076923,0.0428571429,0.0322580645,601,0.2615384615,0.1214285714,0.0913978495,0.3533215755,-1.0403766579,0.3533215755,-1.0403766579,0.3533215755,-1.0403766579,0.0214285714,0.0461538462,0.0161290323,0,0,0,0.0571428571,0.1230769231,0.0430107527,0.0357142857,0.0769230769,0.0268817204,0.0928571429,0.2,0.0698924731,0.615680246,-0.4850275314,0.380952381,0.619047619,0.0214285714,0.0461538462,0.0161290323,0.2313604919,-1.4637782138,0.3757802747,-0.9787506823,0,0,0,0.1,0.2153846154,0.0752688172,0.0214285714,0.0461538462,0.0161290323,0.0071428571,0.0153846154,0.0053763441,0.0285714286,0.0615384615,0.0215053763,0.0642857143,0.1384615385,0.0483870968,-15,-1.1538461539,0.0054103985,0.0461538462,0.0973451327,0.0241935484,0,0,0,0.0615384615,0.0530973451,0.0322580645,0.0078125,0.0075757576,0,-0.0153846154,0.0442477876,-0.0080645161,-0.0078125,-0.0075757576,0,0.0279487545,0.0270470215,0.0009017331,0.264516129,0.0064516129,0.1419354839,0.1612903226,0.1032258065,0,0.0322580645,0.0451612903,0.0064516129,0.064516129,0,40.5940594059,2.5608994379,1.8627896411,1.6393442623,0.0454338937,0.0399840064,0.0624609619,0.8796481407,1.3741411618,0.6397441024,0.7132667618
suicide,0.5952380952,0.5136986301,0.8630136986,0.04,0.0238095238,0.0205479452,0.0133333333,0.0079365079,0.0068493151,0.5024875622,0.2,0.119047619,0.102739726,0.200532978,-1.6067765669,0.0672884744,-2.6987663148,0.0593768372,-2.8238510756,0.0158730159,0.0266666667,0.0136986301,0,0,0,0.119047619,0.2,0.102739726,0.0555555556,0.0933333333,0.0479452055,0.0714285714,0.12,0.0616438356,1.6659267481,0.510381574,0.625,0.375,0.0317460317,0.0533333333,0.0273972603,0.4450610433,-0.8095438303,0.2671552298,-1.3199254043,0,0,0,0.1349206349,0.2266666667,0.1164383562,0.0396825397,0.0666666667,0.0342465753,0.0238095238,0.04,0.0205479452,0.0476190476,0.08,0.0410958904,0.0634920635,0.1066666667,0.0547945205,-20,-1.4285714286,-0.0303103524,0.0675675676,0.0092592593,0.0172413793,0.0084033613,0.0083333333,0,0.0405405405,0.0833333333,0.0172413793,0,0,0,0.027027027,-0.0740740741,0,0.0084033613,0.0083333333,0,0.0184674835,0.0235192089,-0.0050517254,0.2027972028,0.0979020979,0.1748251748,0.1328671329,0.041958042,0.006993007,0.027972028,0.0629370629,0,0.0699300699,0.006993007,2.0699500357,4.8252911814,1.1595361855,1.525512888,0.5597760896,0.7364544976,2.3294509151,1.3150973172,4.159733777,0.3156233561,0.4439511654
suicide,0.514084507,0.3842105263,0.7473684211,0.0410958904,0.0211267606,0.0157894737,0.0410958904,0.0211267606,0.0157894737,301,0.301369863,0.1549295775,0.1157894737,0.13675602,-1.9895568168,0.13675602,-1.9895568168,0.13675602,-1.9895568168,0.014084507,0.0273972603,0.0105263158,0,0,0,0.1690140845,0.3287671233,0.1263157895,0.0492957746,0.095890411,0.0368421053,0.0915492958,0.1780821918,0.0684210526,1.8455034589,0.6127521177,0.6486486486,0.3513513514,0.014084507,0.0273972603,0.0105263158,0.1544965411,-1.8675835705,0.0837151187,-2.4803356882,0,0,0,0.1549295775,0.301369863,0.1157894737,0.0211267606,0.0410958904,0.0157894737,0.0070422535,0.0136986301,0.0052631579,0.0211267606,0.0410958904,0.0157894737,0.0845070423,0.1643835616,0.0631578947,-1,-0.125,-0.0756263997,0.0579710145,0,0,0,0,0,0.0434782609,0.0560747664,0.0256410256,0.0084033613,0,0,0.0144927536,-0.0560747664,-0.0256410256,-0.0084033613,0,0,0.0096618357,0.0222662357,-0.0126044,0.2292993631,0.0318471338,0.2292993631,0.1592356688,0.0318471338,0.025477707,0.025477707,0.101910828,0,0.0573248408,0,7.1856287425,7.1856287425,0.9997222994,1.4394242303,0.1388503194,0.199920032,0.998003992,1.4394242303,7.1856287425,0.199920032,0.2498438476
suicide,0.686746988,0.3931034483,0.5724137931,0.0175438596,0.0120481928,0.0068965517,0.0175438596,0.0120481928,0.0068965517,101,0.2105263158,0.1445783133,0.0827586207,0.0840965862,-2.4757893052,0.0840965862,-2.4757893052,0.0840965862,-2.4757893052,0,0,0,0,0,0,0.1325301205,0.1929824561,0.075862069,0.0602409639,0.0877192982,0.0344827586,0.1204819277,0.1754385965,0.0689655172,1.0999000999,0.0952193574,0.5238095238,0.4761904762,0,0,0,0.000999001,-6.9087547793,0.0009082652,-7.0039741367,0.0120481928,0.0175438596,0.0068965517,0.0963855422,0.1403508772,0.0551724138,0.0120481928,0.0175438596,0.0068965517,0.0120481928,0.0175438596,0.0068965517,0.0602409639,0.0877192982,0.0344827586,0.0602409639,0.0877192982,0.0344827586,0,0,-0.011627907,0.0508474576,0.0348837209,0.0111111111,0,0,0,0.0508474576,0.0465116279,0.0111111111,0,0,0,0,-0.011627907,0,0,0,0,0.0161403816,0.0180783661,-0.0019379845,0.2,0.0315789474,0.1894736842,0.1578947368,0.0210526316,0.0315789474,0.0105263158,0.0736842105,0.0105263158,0.1157894737,0,6.3122923588,9.4527363184,1.0549694614,1.2658227848,0.1665741255,0.1998667555,1.4925373134,1.199200533,8.9552238806,0.1332445037,0.1426533524
suicide,0.484375,0.4170403587,0.8609865471,0.0322580645,0.015625,0.0134529148,0.0322580645,0.015625,0.0134529148,301,0.4193548387,0.203125,0.1748878924,0.0771597026,-2.5618779448,0.0771597026,-2.5618779448,0.0771597026,-2.5618779448,0,0,0,0.0104166667,0.0215053763,0.0089686099,0.0625,0.1290322581,0.0538116592,0.0208333333,0.0430107527,0.0179372197,0.0833333333,0.1720430108,0.0717488789,0.7501561524,-0.2874738909,0.4285714286,0.5714285714,0.0416666667,0.0860215054,0.0358744395,0.5003123048,-0.6925227659,0.6669442132,-0.405048875,0.0052083333,0.0107526882,0.0044843049,0.0677083333,0.1397849462,0.0582959641,0.015625,0.0322580645,0.0134529148,0.0052083333,0.0107526882,0.0044843049,0.0625,0.1290322581,0.0538116592,0.09375,0.1935483871,0.0807174888,4,0.5,0.0536036036,0.0666666667,0.0357142857,0.027027027,0,0,0,0.0333333333,0.0357142857,0.0067567568,0,0,0,0.0333333333,0,0.0202702703,0,0,0,0.0215679966,0.0126340626,0.0089339339,0.1952380952,0.0333333333,0.2047619048,0.219047619,0.0523809524,0.0142857143,0.0142857143,0.1,0.0095238095,0.0428571429,0,5.8487874465,3.7238873751,0.9532666822,0.8911106281,0.1627528482,0.1521408389,0.6357856494,0.9345794393,3.9055404178,0.2390784612,0.142789148
suicide,0.406779661,0.2868525896,0.7051792829,0.1666666667,0.0677966102,0.0478087649,0.1666666667,0.0677966102,0.0478087649,1201,0.4166666667,0.1694915254,0.1195219124,0.4001999334,-0.9157910234,0.4001999334,-0.9157910234,0.4001999334,-0.9157910234,0,0,0,0.0282485876,0.0694444444,0.0199203187,0.1016949153,0.25,0.0717131474,0.0508474576,0.125,0.0358565737,0.0564971751,0.1388888889,0.0398406375,1.7992007992,0.5873425659,0.6428571429,0.3571428571,0.0338983051,0.0833333333,0.0239043825,0.6003996004,-0.5101598448,0.3337034981,-1.0975024106,0,0,0,0.1694915254,0.4166666667,0.1195219124,0.0282485876,0.0694444444,0.0199203187,0.0225988701,0.0555555556,0.015936255,0.0225988701,0.0555555556,0.015936255,0.0338983051,0.0833333333,0.0239043825,-8,-1,-0.0310543862,0.0142857143,0.0476190476,0.0482758621,0.012987013,0,0,0.0428571429,0.0634920635,0.0413793103,0.0064935065,0,0,-0.0285714286,-0.0158730159,0.0068965517,0.0064935065,0,0,0.0205279395,0.0257036705,-0.005175731,0.2373737374,0.0252525253,0.1515151515,0.2323232323,0.0656565657,0.0151515152,0.0303030303,0.0606060606,0,0.0303030303,0.0050505051,9.381237525,3.6126056879,1.5661446185,1.0215170615,0.1666111296,0.1086720278,0.384319754,0.6520321669,2.3059185242,0.2825472723,0.4995836803
suicide,0.5444444444,0.5444444444,1,0.0918367347,0.05,0.05,0.0918367347,0.05,0.05,901,0.1530612245,0.0833333333,0.0833333333,0.600266489,-0.510381574,0.600266489,-0.510381574,0.600266489,-0.510381574,0,0,0,0.0055555556,0.0102040816,0.0055555556,0.0777777778,0.1428571429,0.0777777778,0.0777777778,0.1428571429,0.0777777778,0.0944444444,0.1734693878,0.0944444444,0.823633157,-0.1940300461,0.4516129032,0.5483870968,0.0166666667,0.0306122449,0.0166666667,0.1769547325,-1.7318613276,0.2148465382,-1.5378312816,0,0,0,0.1166666667,0.2142857143,0.1166666667,0.0166666667,0.0306122449,0.0166666667,0.0277777778,0.0510204082,0.0277777778,0.0222222222,0.0408163265,0.0222222222,0.0333333333,0.0612244898,0.0333333333,3,0.3,0.0153762414,0.0322580645,0.0205479452,0.038961039,0.0063291139,0.0062111801,0,0.0215053763,0.0479452055,0.0194805195,0,0,0,0.0107526882,-0.0273972603,0.0194805195,0.0063291139,0.0062111801,0,0.0173845571,0.0148218502,0.0025627069,0.2513089005,0.0366492147,0.1570680628,0.1361256545,0.0837696335,0.0157068063,0.0366492147,0.109947644,0.0052356021,0.0732984293,0,6.847360913,2.9981261711,1.5994668444,1.84544406,0.2332555815,0.2691272587,0.4372267333,1.1534025375,1.873828857,0.61514802,0.3331746787
suicide,0.336492891,0.4930555556,1.4652777778,0.1971830986,0.0663507109,0.0972222222,0.1971830986,0.0663507109,0.0972222222,1401,0.4084507042,0.1374407583,0.2013888889,0.4829369183,-0.7278692378,0.4829369183,-0.7278692378,0.4829369183,-0.7278692378,0,0,0,0,0,0,0.0521327014,0.1549295775,0.0763888889,0.0805687204,0.2394366197,0.1180555556,0.1279620853,0.3802816901,0.1875,0.4076268049,-0.8974032171,0.2894736842,0.7105263158,0.018957346,0.0563380282,0.0277777778,0.148463532,-1.9074159265,0.3642143506,-1.0100127094,0,0,0,0.1279620853,0.3802816901,0.1875,0.0236966825,0.0704225352,0.0347222222,0.018957346,0.0563380282,0.0277777778,0.0853080569,0.2535211268,0.125,0.009478673,0.0281690141,0.0138888889,24,1.2,0.0076694891,0.0447761194,0.0094339623,0,0.0085470085,0,0,0,0.0283018868,0.0267857143,0,0,0,0.0447761194,-0.0188679245,-0.0267857143,0.0085470085,0,0,0.010459515,0.0091812668,0.0012782482,0.2300884956,0.0486725664,0.1061946903,0.1814159292,0.0752212389,0,0.0044247788,0.1238938053,0,0.0840707965,0,4.7229791099,3.0570252793,2.1657642649,1.2679834187,0.4581424407,0.2682272616,0.6466784245,0.5852231163,1.4109347443,0.4145330407,0.0357015352
suicide,0.5365853659,0.6111111111,1.1388888889,0.0909090909,0.0487804878,0.0555555556,0.0909090909,0.0487804878,0.0555555556,801,0.2159090909,0.1158536585,0.1319444444,0.4213571804,-0.8642743954,0.4213571804,-0.8642743954,0.4213571804,-0.8642743954,0.006097561,0.0113636364,0.0069444444,0.006097561,0.0113636364,0.0069444444,0.1158536585,0.2159090909,0.1319444444,0.0731707317,0.1363636364,0.0833333333,0.1585365854,0.2954545455,0.1805555556,0.7308727413,-0.313515923,0.4222222222,0.5777777778,0.0426829268,0.0795454545,0.0486111111,0.2695117263,-1.3111433784,0.3687532877,-0.9976274555,0,0,0,0.1219512195,0.2272727273,0.1388888889,0.0548780488,0.1022727273,0.0625,0,0,0,0.0731707317,0.1363636364,0.0833333333,0.0548780488,0.1022727273,0.0625,26,2,-0.1104475848,0.023255814,0.0410958904,0.0125786164,0.0121212121,0,0,0.0348837209,0.095890411,0.0566037736,0.0121212121,0,0,-0.011627907,-0.0547945205,-0.0440251572,0,0,0,0.0148419221,0.0332498529,-0.0184079308,0.1878453039,0.0662983425,0.1546961326,0.1602209945,0.0662983425,0.0165745856,0.0220994475,0.0939226519,0,0.0828729282,0.0055248619,2.8309741882,2.8309741882,1.2138521956,1.1720096518,0.428418422,0.4136504654,0.9991673605,0.9651844192,2.3313905079,0.4136504654,0.2351557907
suicide,0.610619469,0.4339622642,0.7106918239,0.1449275362,0.0884955752,0.0628930818,0.115942029,0.0707964602,0.0503144654,3.9850746269,0.0869565217,0.0530973451,0.0377358491,1.6655574043,0.5101598448,1.3327787022,0.2872660125,1,0,0,0,0,0,0,0,0.1061946903,0.1739130435,0.0754716981,0.0530973451,0.0869565217,0.0377358491,0.0707964602,0.115942029,0.0503144654,1.4993757803,0.405048875,0.6,0.4,0.0530973451,0.0869565217,0.0377358491,0.7503121099,-0.2872660125,0.5004163197,-0.6923148875,0.0088495575,0.0144927536,0.0062893082,0.1238938053,0.2028985507,0.0880503145,0.0530973451,0.0869565217,0.0377358491,0.0265486726,0.0434782609,0.0188679245,0.0619469027,0.1014492754,0.0440251572,0.0442477876,0.0724637681,0.0314465409,-2,-0.1666666667,-0.0520464597,0.0735294118,0.0642201835,0.025210084,0,0,0,0.0735294118,0.0917431193,0.025210084,0.0163934426,0.0081300813,0,0,-0.0275229358,0,-0.0163934426,-0.0081300813,0,0.0271599465,0.0358343565,-0.00867441,0.2015503876,0.0930232558,0.1550387597,0.1240310078,0.0542635659,0,0.0310077519,0.0775193798,0.007751938,0.0930232558,0,2.1648626145,3.7089871612,1.2993503248,1.6239850094,0.5997001499,0.7495315428,1.7118402283,1.249219238,2.8530670471,0.4372267333,0.3996003996
suicide,0.5744680851,0.4402173913,0.7663043478,0.1234567901,0.0709219858,0.0543478261,0.1234567901,0.0709219858,0.0543478261,1001,0.024691358,0.0141843972,0.0108695652,4.9800995025,1.6054498713,4.9800995025,1.6054498713,4.9800995025,1.6054498713,0,0,0,0.0141843972,0.024691358,0.0108695652,0.1276595745,0.2222222222,0.097826087,0.0709219858,0.1234567901,0.0543478261,0.0921985816,0.1604938272,0.0706521739,1.384319754,0.3252088667,0.5806451613,0.4193548387,0.0141843972,0.024691358,0.0108695652,0.1544965411,-1.8675835705,0.1116046641,-2.1927924371,0,0,0,0.1560283688,0.2716049383,0.1195652174,0.0283687943,0.049382716,0.0217391304,0.0425531915,0.0740740741,0.0326086957,0.0709219858,0.1234567901,0.0543478261,0.0425531915,0.0740740741,0.0326086957,0,0,0.0750436089,0.0617283951,0.0866141732,0.0431654676,0.0137931034,0,0,0.0617283951,0.0472440945,0.0143884892,0.0068965517,0,0,0,0.0393700787,0.0287769784,0.0068965517,0,0,0.0342168566,0.0217095884,0.0125072681,0.156626506,0.0301204819,0.2409638554,0.0843373494,0.078313253,0.0120481928,0.0180722892,0.0963855422,0,0.078313253,0,5.1896207585,1.998462721,0.6498375406,1.8558172734,0.1249687578,0.3568879372,0.384319754,2.8551034975,3.0745580323,0.9279086367,0.1873828857
suicide,0.4935064935,0.5891472868,1.1937984496,0.1842105263,0.0909090909,0.1085271318,0.1842105263,0.0909090909,0.1085271318,1401,0.2368421053,0.1168831169,0.1395348837,0.777901166,-0.2511557988,0.777901166,-0.2511557988,0.777901166,-0.2511557988,0,0,0,0.025974026,0.0526315789,0.0310077519,0.1038961039,0.2105263158,0.1240310078,0.0974025974,0.1973684211,0.1162790698,0.1688311688,0.3421052632,0.2015503876,0.6155324875,-0.4852675525,0.380952381,0.619047619,0.0649350649,0.1315789474,0.0775193798,0.38485198,-0.9548964861,0.6252342286,-0.4696289337,0,0,0,0.1493506494,0.3026315789,0.1782945736,0.0714285714,0.1447368421,0.0852713178,0.0064935065,0.0131578947,0.007751938,0.0779220779,0.1578947368,0.0930232558,0.0194805195,0.0394736842,0.023255814,5,0.625,-0.0841499577,0,0.0487804878,0.007518797,0,0.0070921986,0,0,0.0731707317,0.0526315789,0.0217391304,0,0,0,-0.0243902439,-0.045112782,-0.0217391304,0.0070921986,0,0.0105652472,0.0245902402,-0.014024993,0.2411764706,0.0411764706,0.1058823529,0.1882352941,0.1176470588,0,0.0176470588,0.0823529412,0,0.0352941176,0.0058823529,5.8487874465,2.0489755122,2.2765130483,1.2808497345,0.3886729595,0.218681662,0.3498250875,0.5623242737,0.8995502249,0.6248047485,0.2141327623
suicide,0.5854700855,0.5982532751,1.0218340611,0.0729927007,0.0427350427,0.0436681223,0.0656934307,0.0384615385,0.03930131,8.9207920792,0.1678832117,0.0982905983,0.1004366812,0.4350282486,-0.8323443107,0.3915688831,-0.9375938324,0.3752603082,-0.9801353386,0.0085470085,0.0145985401,0.0087336245,0.0085470085,0.0145985401,0.0087336245,0.0854700855,0.1459854015,0.0873362445,0.047008547,0.0802919708,0.0480349345,0.1282051282,0.2189781022,0.1310043668,0.6667777408,-0.4052985109,0.4,0.6,0.0384615385,0.0656934307,0.03930131,0.3002332556,-1.2031955878,0.4502748626,-0.797897077,0,0,0,0.1153846154,0.197080292,0.1179039301,0.0299145299,0.0510948905,0.0305676856,0.0341880342,0.0583941606,0.0349344978,0.0811965812,0.1386861314,0.0829694323,0.0384615385,0.0656934307,0.03930131,12,0.8,-0.0080880155,0.0518518519,0.0401785714,0.0083682008,0,0,0,0.0518518519,0.0357142857,0.0209205021,0,0,0,0,0.0044642857,-0.0125523013,0,0,0,0.016733104,0.0180811066,-0.0013480026,0.1818181818,0.071969697,0.2083333333,0.125,0.0454545455,0.0075757576,0.0037878788,0.0833333333,0,0.1060606061,0,2.524986849,3.9966694421,0.8725686239,1.4541048167,0.345391747,0.5755831566,1.5820149875,1.6661617692,4.5795170691,0.3635262042,0.0454338937
suicide,0.5436893204,0.3566878981,0.6560509554,0.1785714286,0.0970873786,0.0636942675,0.1785714286,0.0970873786,0.0636942675,1001,0.2142857143,0.1165048544,0.076433121,0.8334721066,-0.1821550428,0.8334721066,-0.1821550428,0.8334721066,-0.1821550428,0,0,0,0.0097087379,0.0178571429,0.0063694268,0.0582524272,0.1071428571,0.0382165605,0.0582524272,0.1071428571,0.0382165605,0.0291262136,0.0535714286,0.0191082803,1.9966777409,0.6914846698,0.6666666667,0.3333333333,0.0097087379,0.0178571429,0.0063694268,0.3355481728,-1.0919897479,0.1680532446,-1.7834744177,0,0,0,0.0873786408,0.1607142857,0.0573248408,0.0097087379,0.0178571429,0.0063694268,0.0097087379,0.0178571429,0.0063694268,0.0194174757,0.0357142857,0.0127388535,0.0388349515,0.0714285714,0.025477707,-5,-1.25,0.0333333333,0.05,0.0224719101,0.0212765957,0,0,0,0.0166666667,0.0224719101,0.0212765957,0,0,0,0.0333333333,0,0,0,0,0,0.015624751,0.0100691954,0.0055555556,0.1196581197,0.0170940171,0.2136752137,0.1709401709,0.0683760684,0,0.0341880342,0.1538461538,0,0.094017094,0,6.9651741294,1.747815231,0.5597760896,0.6996501749,0.0799680128,0.099950025,0.2496878901,1.2493753123,3.1210986267,0.3998001,0.222098834
